combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
4340.82427225,03/06/2019,01:43:28 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4340.90820524,03/06/2019,01:48:58 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4399.6025489,03/08/2019,12:07:12 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4399.6193355,03/08/2019,12:08:13 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4494.07752849,03/12/2019,09:59:22 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4494.20342798,03/12/2019,10:09:12 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4494.53076666,03/12/2019,10:30:01 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4512.62951823,03/13/2019,04:31:03 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4514.00601935,03/13/2019,05:53:02 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4515.02440636,03/13/2019,06:53:54 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4515.10274383,03/13/2019,06:59:35 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4515.11673266,03/13/2019,07:00:43 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4515.23983439,03/13/2019,07:08:24 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4515.34894728,03/13/2019,07:16:42 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4518.91609958,03/13/2019,10:49:58 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4519.01681918,03/13/2019,10:56:45 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4528.39213476,03/13/2019,08:16:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4528.47886552,03/13/2019,08:22:04 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4528.82578857,03/13/2019,08:44:24 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4529.08038532,03/13/2019,09:08:40 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4530.83738269,03/13/2019,10:58:25 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4530.87095589,03/13/2019,11:00:36 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4530.91572015,03/13/2019,11:03:39 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4539.0991872,03/14/2019,07:15:46 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4539.11317603,03/14/2019,07:16:56 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4539.36777279,03/14/2019,07:33:05 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4540.28823797,03/20/2019,06:13:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5054.29669936,04/11/2019,02:06:44 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5166.10943802,04/15/2019,07:28:05 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5166.11223579,04/15/2019,07:28:15 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5166.11503356,04/15/2019,07:28:25 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5166.11783132,04/15/2019,07:28:35 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5166.12062909,04/15/2019,07:28:45 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5166.12342686,04/15/2019,07:28:55 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
5339.42547792,04/23/2019,12:08:53 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5339.42827569,04/23/2019,12:09:03 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5339.43107346,04/23/2019,12:09:13 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5339.43387122,04/23/2019,12:09:23 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5339.43666899,04/23/2019,12:09:33 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5339.43946676,04/23/2019,12:09:43 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
5374.57661638,05/02/2019,01:53:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.58500968,05/02/2019,01:54:14 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.59060522,05/02/2019,01:54:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.60459405,05/02/2019,01:55:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.61018958,05/02/2019,01:55:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.71930248,05/02/2019,02:02:14 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.73049354,05/02/2019,02:02:54 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.73888684,05/02/2019,02:03:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.75567344,05/02/2019,02:04:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.83680867,05/02/2019,02:09:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.83960644,05/02/2019,02:09:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.8424042,05/02/2019,02:09:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.86198857,05/02/2019,02:10:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.88157293,05/02/2019,02:11:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.95711263,05/02/2019,02:16:22 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.97389923,05/02/2019,02:17:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.97669699,05/02/2019,02:17:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.97949476,05/02/2019,02:17:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5374.99348359,05/02/2019,02:18:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.00747243,05/02/2019,02:19:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.01586573,05/02/2019,02:19:55 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.04943892,05/02/2019,02:21:55 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.06622552,05/02/2019,02:22:55 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.07182106,05/02/2019,02:23:16 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.08580989,05/02/2019,02:24:15 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.09420319,05/02/2019,02:24:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.09979872,05/02/2019,02:25:06 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.10539425,05/02/2019,02:25:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.12777639,05/02/2019,02:26:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.13337192,05/02/2019,02:27:05 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.15295629,05/02/2019,02:28:15 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.17813618,05/02/2019,02:29:45 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.20611385,05/02/2019,02:31:26 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.20891162,05/02/2019,02:31:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.22569821,05/02/2019,02:32:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.22849598,05/02/2019,02:32:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.23968705,05/02/2019,02:33:34 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.24248481,05/02/2019,02:33:43 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.24528258,05/02/2019,02:33:53 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.24808035,05/02/2019,02:34:03 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.29284461,05/02/2019,02:36:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.30123791,05/02/2019,02:37:16 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.31242898,05/02/2019,02:38:06 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5375.33201334,05/02/2019,02:39:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.34320441,05/02/2019,02:40:03 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5375.34600217,05/02/2019,02:40:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5378.87958128,05/02/2019,09:00:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5378.89636788,05/02/2019,09:01:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5378.99708747,05/02/2019,09:07:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.0194696,05/02/2019,09:09:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.02506514,05/02/2019,09:09:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.10899813,05/02/2019,09:14:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.1285825,05/02/2019,09:15:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.17334676,05/02/2019,09:18:15 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5379.22370656,05/02/2019,09:21:15 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5379.24329093,05/02/2019,09:22:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.25448199,05/02/2019,09:23:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.42234798,05/02/2019,09:33:04 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.52306758,05/02/2019,09:39:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.64057377,05/02/2019,09:46:04 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.64337154,05/02/2019,09:46:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.65176484,05/02/2019,09:46:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.6545626,05/02/2019,09:46:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.67694474,05/02/2019,09:48:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.68254027,05/02/2019,09:48:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.7804621,05/02/2019,09:54:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.78605763,05/02/2019,09:54:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.90636159,05/02/2019,10:01:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5379.93993479,05/02/2019,10:03:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.02946332,05/02/2019,10:09:14 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.06023875,05/02/2019,10:11:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.07142981,05/02/2019,10:11:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.14137398,05/02/2019,10:16:06 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5380.15256504,05/02/2019,10:16:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.16375611,05/02/2019,10:17:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.20572261,05/02/2019,10:19:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.27846454,05/02/2019,10:24:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.43793723,05/02/2019,10:33:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.44912829,05/02/2019,10:34:24 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5380.47151042,05/02/2019,10:35:43 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5380.51907246,05/02/2019,10:38:34 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5380.54705012,05/02/2019,10:40:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.57502779,05/02/2019,10:41:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.58621885,05/02/2019,10:42:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.69253398,05/02/2019,10:49:06 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5380.79605134,05/02/2019,10:55:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.80444464,05/02/2019,10:56:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.82123124,05/02/2019,10:57:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5380.82682677,05/02/2019,10:57:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.04785033,05/02/2019,11:10:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.05624363,05/02/2019,11:11:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.06183916,05/02/2019,11:11:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.06463693,05/02/2019,11:11:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.08701906,05/02/2019,11:12:54 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.18214312,05/02/2019,11:18:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.43673987,05/02/2019,11:33:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.4423354,05/02/2019,11:34:05 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.44793094,05/02/2019,11:34:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.46471754,05/02/2019,11:35:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5381.49829073,05/02/2019,11:37:25 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.01867531,05/03/2019,12:08:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.10820383,05/03/2019,12:13:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.1193949,05/03/2019,12:14:33 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5382.21731673,05/03/2019,12:20:25 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.50268891,05/03/2019,12:37:25 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.51387998,05/03/2019,12:38:06 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5382.58102638,05/03/2019,12:42:05 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5382.59781297,05/03/2019,12:43:05 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5382.62299287,05/03/2019,12:44:35 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5382.93354496,05/03/2019,01:03:05 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5382.99789359,05/03/2019,01:06:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5383.21332161,05/03/2019,01:20:15 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.48470496,05/03/2019,01:37:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.59661562,05/03/2019,01:44:26 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.61619998,05/03/2019,01:45:36 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.73650394,05/03/2019,01:52:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5383.75049278,05/03/2019,01:53:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.8735945,05/03/2019,02:01:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.8819878,05/03/2019,02:01:45 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.9659208,05/03/2019,02:06:47 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.96871857,05/03/2019,02:07:06 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5383.97990963,05/03/2019,02:07:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.03586496,05/03/2019,02:11:06 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.11140466,05/03/2019,02:15:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.15057339,05/03/2019,02:18:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.20373095,05/03/2019,02:21:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.66816019,05/03/2019,02:49:43 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5384.74649766,05/03/2019,02:54:25 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5385.02347654,05/03/2019,03:10:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5385.05425197,05/03/2019,03:12:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5385.55505218,05/03/2019,03:42:45 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5385.82363776,05/03/2019,03:59:15 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5386.39158436,05/03/2019,04:34:15 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5386.47551736,05/03/2019,04:39:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5388.29406559,05/03/2019,06:28:13 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5388.77528143,05/03/2019,06:56:55 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5388.99910275,05/03/2019,07:10:25 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5390.61341403,05/03/2019,08:46:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5396.25371132,05/03/2019,02:33:16 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5396.33204878,05/03/2019,02:38:44 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5397.61342585,05/03/2019,03:57:13 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5398.72413915,05/03/2019,05:04:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5400.24612413,05/03/2019,06:38:24 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5401.11063399,05/03/2019,07:34:15 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5401.13581388,05/03/2019,07:35:44 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5401.18337591,05/03/2019,07:38:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5405.32686812,05/03/2019,11:47:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5405.49193634,05/03/2019,11:57:55 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5412.18978937,05/04/2019,06:37:18 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5418.08748118,05/04/2019,12:29:45 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5418.4120221,05/04/2019,12:49:05 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5418.9296089,05/04/2019,01:20:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5419.77453439,05/04/2019,02:10:56 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5425.18541482,05/04/2019,07:33:56 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5425.42322498,05/04/2019,07:48:09 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5426.7577596,05/04/2019,09:08:38 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5426.76055737,05/04/2019,09:08:48 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5430.06471962,05/05/2019,12:26:00 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5430.07591069,05/05/2019,12:26:40 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5431.29014135,05/05/2019,01:39:39 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5431.31811902,05/05/2019,01:41:20 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5431.96999862,05/05/2019,02:20:09 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5432.99118339,05/05/2019,03:21:09 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5433.25137568,05/05/2019,03:36:40 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5433.79694015,05/05/2019,04:09:39 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5433.95641284,05/05/2019,04:19:07 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5435.52036432,05/05/2019,05:52:40 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5435.53435315,05/05/2019,05:53:31 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5435.73019681,05/05/2019,06:05:59 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5435.80853427,05/05/2019,06:10:39 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5436.63387539,05/05/2019,06:59:50 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5437.88447702,05/05/2019,08:14:30 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5440.53955744,05/05/2019,10:53:26 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5441.04595318,05/05/2019,11:25:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5442.55115156,05/05/2019,12:55:00 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5442.99879421,05/05/2019,01:22:19 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5443.98360802,05/05/2019,02:21:08 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5444.10670975,05/05/2019,02:28:30 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5444.31934,05/05/2019,02:41:10 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5445.04955706,05/05/2019,03:24:41 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5445.5223796,05/05/2019,03:53:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5445.52517737,05/05/2019,03:54:01 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5445.52797513,05/05/2019,03:54:12 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5445.56714386,05/05/2019,03:56:50 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5445.87210041,05/05/2019,04:16:10 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5445.96722448,05/05/2019,04:21:50 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5446.13788823,05/05/2019,04:32:01 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5448.5551585,05/05/2019,06:56:28 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5450.01559262,05/05/2019,08:23:38 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.54157272,05/05/2019,08:56:00 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.59193252,05/05/2019,09:00:12 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.63949455,05/05/2019,09:03:11 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.67306775,05/05/2019,09:05:11 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.78218064,05/05/2019,09:11:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.87730471,05/05/2019,09:17:21 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.9276645,05/05/2019,09:20:22 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5450.94165333,05/05/2019,09:21:11 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
5451.32214958,05/05/2019,09:43:52 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5455.49361945,05/06/2019,01:54:01 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5456.02519509,05/06/2019,02:27:09 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5458.69426434,05/06/2019,05:06:11 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5458.87891693,05/06/2019,05:17:10 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5460.40929521,05/06/2019,06:48:32 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5460.43447511,05/06/2019,06:50:13 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5460.45965501,05/06/2019,06:51:42 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5460.50441927,05/06/2019,06:54:49 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
5460.52959917,05/06/2019,06:56:53 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
